menu_item_name,quantity,total_price,sale_date,order_id,day_of_week,hour_of_day
Burrata Caprese,1,16.0,2026-02-21 21:26:00,ORD-01547,Saturday,21
Limoncello,2,18.0,2026-02-21 21:01:00,ORD-01547,Saturday,21
Panna Cotta,1,10.0,2026-02-21 21:11:00,ORD-01547,Saturday,21
Diavola Pizza,2,36.0,2026-02-21 22:14:00,ORD-01548,Saturday,22
Aperol Spritz,1,14.0,2026-02-21 22:14:00,ORD-01548,Saturday,22
Cannoli,1,9.0,2026-02-21 22:42:00,ORD-01548,Saturday,22
Bruschetta Trio,1,12.5,2026-02-21 22:53:00,ORD-01549,Saturday,22
Chocolate Lava Cake,1,13.0,2026-02-21 22:18:00,ORD-01549,Saturday,22
Aperol Spritz,1,14.0,2026-02-21 22:57:00,ORD-01549,Saturday,22
Calamari Fritti,2,28.0,2026-02-21 22:57:00,ORD-01550,Saturday,22
Linguine alle Vongole,1,22.0,2026-02-21 22:39:00,ORD-01550,Saturday,22
House Red Wine,1,12.0,2026-02-21 22:01:00,ORD-01550,Saturday,22
Rigatoni Bolognese,1,20.0,2026-02-21 22:50:00,ORD-01551,Saturday,22
Calamari Fritti,1,14.0,2026-02-21 22:36:00,ORD-01551,Saturday,22
Fettuccine Alfredo,1,18.0,2026-02-21 22:26:00,ORD-01551,Saturday,22
Cappuccino,1,5.5,2026-02-21 22:56:00,ORD-01552,Saturday,22
Pizza Bianca,1,17.0,2026-02-21 22:12:00,ORD-01552,Saturday,22
Tiramisu,1,12.0,2026-02-21 22:20:00,ORD-01552,Saturday,22
Spaghetti Carbonara,1,19.0,2026-02-21 22:59:00,ORD-01552,Saturday,22
Caesar Salad,1,13.0,2026-02-21 22:50:00,ORD-01553,Saturday,22
Tiramisu,1,12.0,2026-02-21 22:54:00,ORD-01553,Saturday,22
Chocolate Lava Cake,1,13.0,2026-02-21 22:00:00,ORD-01554,Saturday,22
Margherita Pizza,1,16.0,2026-02-21 22:32:00,ORD-01554,Saturday,22
Spaghetti Carbonara,1,19.0,2026-02-21 22:04:00,ORD-01555,Saturday,22
Osso Buco,1,34.0,2026-02-21 22:12:00,ORD-01555,Saturday,22
Espresso,1,4.0,2026-02-21 22:21:00,ORD-01555,Saturday,22
Chocolate Lava Cake,1,13.0,2026-02-21 22:40:00,ORD-01556,Saturday,22
Diavola Pizza,1,18.0,2026-02-21 22:54:00,ORD-01556,Saturday,22
Margherita Pizza,1,16.0,2026-02-21 22:03:00,ORD-01556,Saturday,22
Limoncello,1,9.0,2026-02-21 22:49:00,ORD-01556,Saturday,22
Branzino al Forno,1,32.0,2026-02-22 11:03:00,ORD-01557,Sunday,11
Chocolate Lava Cake,1,13.0,2026-02-22 11:14:00,ORD-01557,Sunday,11
Eggplant Parmigiana,1,18.0,2026-02-22 11:03:00,ORD-01558,Sunday,11
Aperol Spritz,1,14.0,2026-02-22 11:28:00,ORD-01558,Sunday,11
Aperol Spritz,1,14.0,2026-02-22 11:01:00,ORD-01559,Sunday,11
Affogato,1,8.0,2026-02-22 11:05:00,ORD-01559,Sunday,11
Chicken Parmigiana,1,24.0,2026-02-22 11:31:00,ORD-01559,Sunday,11
Limoncello,2,18.0,2026-02-22 11:04:00,ORD-01560,Sunday,11
Insalata Mista,1,11.0,2026-02-22 11:16:00,ORD-01560,Sunday,11
Margherita Pizza,2,32.0,2026-02-22 11:12:00,ORD-01561,Sunday,11
Caesar Salad,1,13.0,2026-02-22 11:14:00,ORD-01561,Sunday,11
Caesar Salad,1,13.0,2026-02-22 11:59:00,ORD-01562,Sunday,11
Chicken Parmigiana,1,24.0,2026-02-22 11:22:00,ORD-01562,Sunday,11
Espresso,2,8.0,2026-02-22 11:25:00,ORD-01562,Sunday,11
Tiramisu,1,12.0,2026-02-22 12:05:00,ORD-01563,Sunday,12
House Red Wine,1,12.0,2026-02-22 12:00:00,ORD-01563,Sunday,12
Carpaccio di Manzo,1,17.0,2026-02-22 12:14:00,ORD-01563,Sunday,12
Insalata Mista,1,11.0,2026-02-22 12:15:00,ORD-01563,Sunday,12
Cappuccino,1,5.5,2026-02-22 12:28:00,ORD-01564,Sunday,12
Penne Arrabbiata,1,16.0,2026-02-22 12:42:00,ORD-01564,Sunday,12
House Red Wine,1,12.0,2026-02-22 12:19:00,ORD-01564,Sunday,12
Limoncello,1,9.0,2026-02-22 12:03:00,ORD-01564,Sunday,12
Calamari Fritti,1,14.0,2026-02-22 12:52:00,ORD-01565,Sunday,12
Margherita Pizza,1,16.0,2026-02-22 12:17:00,ORD-01565,Sunday,12
Bruschetta Trio,1,12.5,2026-02-22 12:53:00,ORD-01566,Sunday,12
Spaghetti Carbonara,1,19.0,2026-02-22 12:30:00,ORD-01566,Sunday,12
House Red Wine,1,12.0,2026-02-22 12:59:00,ORD-01566,Sunday,12
Burrata Caprese,1,16.0,2026-02-22 12:10:00,ORD-01567,Sunday,12
Rigatoni Bolognese,2,40.0,2026-02-22 12:04:00,ORD-01567,Sunday,12
Tiramisu,1,12.0,2026-02-22 12:10:00,ORD-01567,Sunday,12
Eggplant Parmigiana,1,18.0,2026-02-22 12:34:00,ORD-01568,Sunday,12
Calamari Fritti,1,14.0,2026-02-22 12:53:00,ORD-01568,Sunday,12
Lobster Ravioli,1,28.0,2026-02-22 12:46:00,ORD-01568,Sunday,12
Chicken Parmigiana,1,24.0,2026-02-22 12:28:00,ORD-01568,Sunday,12
Limoncello,1,9.0,2026-02-22 12:27:00,ORD-01568,Sunday,12
Bruschetta Trio,2,25.0,2026-02-22 12:26:00,ORD-01569,Sunday,12
Pizza Bianca,1,17.0,2026-02-22 12:14:00,ORD-01569,Sunday,12
Limoncello,1,9.0,2026-02-22 12:28:00,ORD-01569,Sunday,12
Panna Cotta,1,10.0,2026-02-22 12:27:00,ORD-01570,Sunday,12
Spaghetti Carbonara,2,38.0,2026-02-22 12:33:00,ORD-01571,Sunday,12
Veal Piccata,1,29.0,2026-02-22 12:09:00,ORD-01571,Sunday,12
House Red Wine,2,24.0,2026-02-22 12:00:00,ORD-01571,Sunday,12
Chicken Parmigiana,1,24.0,2026-02-22 12:00:00,ORD-01571,Sunday,12
Cannoli,1,9.0,2026-02-22 12:43:00,ORD-01572,Sunday,12
Cappuccino,1,5.5,2026-02-22 12:25:00,ORD-01572,Sunday,12
Cappuccino,1,5.5,2026-02-22 13:06:00,ORD-01573,Sunday,13
Panna Cotta,1,10.0,2026-02-22 13:25:00,ORD-01573,Sunday,13
Espresso,2,8.0,2026-02-22 13:08:00,ORD-01574,Sunday,13
Fettuccine Alfredo,1,18.0,2026-02-22 13:25:00,ORD-01574,Sunday,13
Panna Cotta,2,20.0,2026-02-22 13:48:00,ORD-01574,Sunday,13
Calamari Fritti,1,14.0,2026-02-22 13:38:00,ORD-01575,Sunday,13
Branzino al Forno,2,64.0,2026-02-22 13:51:00,ORD-01576,Sunday,13
Chicken Parmigiana,1,24.0,2026-02-22 13:38:00,ORD-01576,Sunday,13
Chocolate Lava Cake,1,13.0,2026-02-22 13:14:00,ORD-01576,Sunday,13
Burrata Caprese,1,16.0,2026-02-22 13:18:00,ORD-01577,Sunday,13
Limoncello,1,9.0,2026-02-22 13:19:00,ORD-01577,Sunday,13
Cacio e Pepe,1,17.0,2026-02-22 13:18:00,ORD-01578,Sunday,13
Espresso,1,4.0,2026-02-22 13:40:00,ORD-01578,Sunday,13
Pizza Bianca,1,17.0,2026-02-22 13:11:00,ORD-01579,Sunday,13
Insalata Mista,1,11.0,2026-02-22 13:34:00,ORD-01579,Sunday,13
Tiramisu,1,12.0,2026-02-22 13:39:00,ORD-01580,Sunday,13
Panna Cotta,1,10.0,2026-02-22 13:24:00,ORD-01580,Sunday,13
Spaghetti Carbonara,1,19.0,2026-02-22 13:09:00,ORD-01581,Sunday,13
Prosciutto e Rucola,2,40.0,2026-02-22 13:36:00,ORD-01581,Sunday,13
Limoncello,2,18.0,2026-02-22 13:32:00,ORD-01581,Sunday,13
Espresso,1,4.0,2026-02-22 13:54:00,ORD-01581,Sunday,13
Cacio e Pepe,1,17.0,2026-02-22 13:31:00,ORD-01582,Sunday,13
Bruschetta Trio,2,25.0,2026-02-22 13:02:00,ORD-01582,Sunday,13
Limoncello,1,9.0,2026-02-22 13:34:00,ORD-01582,Sunday,13
Diavola Pizza,1,18.0,2026-02-22 13:11:00,ORD-01583,Sunday,13
Aperol Spritz,1,14.0,2026-02-22 13:50:00,ORD-01583,Sunday,13
Cannoli,1,9.0,2026-02-22 13:03:00,ORD-01583,Sunday,13
Diavola Pizza,1,18.0,2026-02-22 13:29:00,ORD-01584,Sunday,13
Veal Piccata,1,29.0,2026-02-22 13:01:00,ORD-01584,Sunday,13
Affogato,1,8.0,2026-02-22 13:10:00,ORD-01584,Sunday,13
Cannoli,1,9.0,2026-02-22 13:34:00,ORD-01584,Sunday,13
Prosciutto e Rucola,2,40.0,2026-02-22 13:17:00,ORD-01585,Sunday,13
House Red Wine,1,12.0,2026-02-22 13:59:00,ORD-01585,Sunday,13
Panna Cotta,1,10.0,2026-02-22 13:29:00,ORD-01585,Sunday,13
Rigatoni Bolognese,1,20.0,2026-02-22 13:34:00,ORD-01586,Sunday,13
Pizza Bianca,1,17.0,2026-02-22 13:54:00,ORD-01586,Sunday,13
Limoncello,1,9.0,2026-02-22 13:25:00,ORD-01586,Sunday,13
Cappuccino,2,11.0,2026-02-22 13:36:00,ORD-01587,Sunday,13
Chocolate Lava Cake,2,26.0,2026-02-22 13:21:00,ORD-01587,Sunday,13
Bruschetta Trio,1,12.5,2026-02-22 14:34:00,ORD-01588,Sunday,14
Spaghetti Carbonara,1,19.0,2026-02-22 14:46:00,ORD-01588,Sunday,14
House Red Wine,2,24.0,2026-02-22 14:30:00,ORD-01588,Sunday,14
Margherita Pizza,1,16.0,2026-02-22 14:44:00,ORD-01589,Sunday,14
Caesar Salad,1,13.0,2026-02-22 14:33:00,ORD-01589,Sunday,14
Aperol Spritz,1,14.0,2026-02-22 14:43:00,ORD-01589,Sunday,14
Cannoli,1,9.0,2026-02-22 14:14:00,ORD-01589,Sunday,14
Cacio e Pepe,2,34.0,2026-02-22 14:54:00,ORD-01590,Sunday,14
Margherita Pizza,1,16.0,2026-02-22 14:01:00,ORD-01590,Sunday,14
Chicken Parmigiana,1,24.0,2026-02-22 14:48:00,ORD-01590,Sunday,14
Diavola Pizza,1,18.0,2026-02-22 14:43:00,ORD-01590,Sunday,14
Margherita Pizza,1,16.0,2026-02-22 14:56:00,ORD-01591,Sunday,14
Aperol Spritz,1,14.0,2026-02-22 14:32:00,ORD-01591,Sunday,14
Tiramisu,1,12.0,2026-02-22 14:04:00,ORD-01591,Sunday,14
House Red Wine,1,12.0,2026-02-22 14:33:00,ORD-01592,Sunday,14
Bruschetta Trio,1,12.5,2026-02-22 14:18:00,ORD-01593,Sunday,14
Quattro Formaggi,1,19.0,2026-02-22 14:20:00,ORD-01593,Sunday,14
House Red Wine,1,12.0,2026-02-22 14:12:00,ORD-01593,Sunday,14
Prosciutto e Rucola,1,20.0,2026-02-22 14:56:00,ORD-01594,Sunday,14
House Red Wine,1,12.0,2026-02-22 14:26:00,ORD-01594,Sunday,14
Panna Cotta,1,10.0,2026-02-22 14:54:00,ORD-01594,Sunday,14
Quattro Formaggi,1,19.0,2026-02-22 14:39:00,ORD-01595,Sunday,14
Chicken Parmigiana,1,24.0,2026-02-22 14:41:00,ORD-01596,Sunday,14
House Red Wine,1,12.0,2026-02-22 14:18:00,ORD-01596,Sunday,14
Tiramisu,2,24.0,2026-02-22 14:50:00,ORD-01596,Sunday,14
Margherita Pizza,1,16.0,2026-02-22 17:07:00,ORD-01597,Sunday,17
Aperol Spritz,1,14.0,2026-02-22 17:33:00,ORD-01597,Sunday,17
Cacio e Pepe,1,17.0,2026-02-22 17:54:00,ORD-01598,Sunday,17
Limoncello,1,9.0,2026-02-22 17:35:00,ORD-01598,Sunday,17
Fettuccine Alfredo,1,18.0,2026-02-22 17:03:00,ORD-01599,Sunday,17
Chicken Parmigiana,2,48.0,2026-02-22 17:55:00,ORD-01599,Sunday,17
Espresso,1,4.0,2026-02-22 17:32:00,ORD-01599,Sunday,17
Cappuccino,1,5.5,2026-02-22 17:47:00,ORD-01600,Sunday,17
Caesar Salad,2,26.0,2026-02-22 17:17:00,ORD-01600,Sunday,17
Veal Piccata,1,29.0,2026-02-22 17:21:00,ORD-01600,Sunday,17
Affogato,1,8.0,2026-02-22 17:27:00,ORD-01600,Sunday,17
Cacio e Pepe,2,34.0,2026-02-22 18:05:00,ORD-01601,Sunday,18
Burrata Caprese,1,16.0,2026-02-22 18:27:00,ORD-01601,Sunday,18
Cappuccino,2,11.0,2026-02-22 18:01:00,ORD-01601,Sunday,18
Chicken Parmigiana,2,48.0,2026-02-22 18:02:00,ORD-01602,Sunday,18
House Red Wine,1,12.0,2026-02-22 18:19:00,ORD-01602,Sunday,18
Tiramisu,1,12.0,2026-02-22 18:14:00,ORD-01602,Sunday,18
Spaghetti Carbonara,1,19.0,2026-02-22 18:13:00,ORD-01603,Sunday,18
Bruschetta Trio,1,12.5,2026-02-22 18:21:00,ORD-01603,Sunday,18
Prosciutto e Rucola,1,20.0,2026-02-22 18:33:00,ORD-01603,Sunday,18
Lobster Ravioli,1,28.0,2026-02-22 18:40:00,ORD-01603,Sunday,18
Tiramisu,1,12.0,2026-02-22 18:47:00,ORD-01603,Sunday,18
Bruschetta Trio,2,25.0,2026-02-22 18:33:00,ORD-01604,Sunday,18
Spaghetti Carbonara,1,19.0,2026-02-22 18:24:00,ORD-01604,Sunday,18
House Red Wine,1,12.0,2026-02-22 18:45:00,ORD-01604,Sunday,18
Carpaccio di Manzo,1,17.0,2026-02-22 18:18:00,ORD-01605,Sunday,18
Linguine alle Vongole,1,22.0,2026-02-22 18:09:00,ORD-01605,Sunday,18
Limoncello,1,9.0,2026-02-22 18:08:00,ORD-01605,Sunday,18
Fettuccine Alfredo,2,36.0,2026-02-22 18:33:00,ORD-01606,Sunday,18
Affogato,1,8.0,2026-02-22 18:52:00,ORD-01606,Sunday,18
Cappuccino,1,5.5,2026-02-22 18:34:00,ORD-01606,Sunday,18
Chicken Parmigiana,2,48.0,2026-02-22 18:41:00,ORD-01607,Sunday,18
Panna Cotta,1,10.0,2026-02-22 18:19:00,ORD-01607,Sunday,18
Affogato,1,8.0,2026-02-22 18:26:00,ORD-01608,Sunday,18
Caesar Salad,1,13.0,2026-02-22 18:01:00,ORD-01609,Sunday,18
Chicken Parmigiana,1,24.0,2026-02-22 18:49:00,ORD-01609,Sunday,18
Espresso,1,4.0,2026-02-22 18:33:00,ORD-01609,Sunday,18
Rigatoni Bolognese,1,20.0,2026-02-22 18:23:00,ORD-01610,Sunday,18
Tiramisu,1,12.0,2026-02-22 18:17:00,ORD-01610,Sunday,18
Fettuccine Alfredo,1,18.0,2026-02-22 18:24:00,ORD-01610,Sunday,18
Diavola Pizza,1,18.0,2026-02-22 18:09:00,ORD-01611,Sunday,18
Aperol Spritz,1,14.0,2026-02-22 18:32:00,ORD-01611,Sunday,18
Cannoli,1,9.0,2026-02-22 18:54:00,ORD-01611,Sunday,18
Cappuccino,1,5.5,2026-02-22 18:35:00,ORD-01612,Sunday,18
Eggplant Parmigiana,2,36.0,2026-02-22 18:45:00,ORD-01612,Sunday,18
Tiramisu,1,12.0,2026-02-22 19:45:00,ORD-01613,Sunday,19
House Red Wine,1,12.0,2026-02-22 19:59:00,ORD-01613,Sunday,19
Fettuccine Alfredo,1,18.0,2026-02-22 19:37:00,ORD-01613,Sunday,19
Rigatoni Bolognese,1,20.0,2026-02-22 19:56:00,ORD-01614,Sunday,19
Calamari Fritti,1,14.0,2026-02-22 19:06:00,ORD-01614,Sunday,19
Fettuccine Alfredo,1,18.0,2026-02-22 19:51:00,ORD-01614,Sunday,19
Panzanella,1,14.0,2026-02-22 19:54:00,ORD-01614,Sunday,19
Cappuccino,1,5.5,2026-02-22 19:15:00,ORD-01615,Sunday,19
Bruschetta Trio,1,12.5,2026-02-22 19:54:00,ORD-01615,Sunday,19
Panna Cotta,2,20.0,2026-02-22 19:13:00,ORD-01615,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:47:00,ORD-01616,Sunday,19
Caesar Salad,2,26.0,2026-02-22 19:14:00,ORD-01616,Sunday,19
Cappuccino,1,5.5,2026-02-22 19:25:00,ORD-01616,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:51:00,ORD-01617,Sunday,19
Caesar Salad,2,26.0,2026-02-22 19:31:00,ORD-01617,Sunday,19
Lobster Ravioli,2,56.0,2026-02-22 19:28:00,ORD-01618,Sunday,19
Tiramisu,1,12.0,2026-02-22 19:36:00,ORD-01618,Sunday,19
House Red Wine,1,12.0,2026-02-22 19:04:00,ORD-01618,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:48:00,ORD-01619,Sunday,19
Aperol Spritz,1,14.0,2026-02-22 19:31:00,ORD-01619,Sunday,19
Arancini,1,11.0,2026-02-22 19:08:00,ORD-01620,Sunday,19
Pizza Bianca,1,17.0,2026-02-22 19:51:00,ORD-01620,Sunday,19
Aperol Spritz,1,14.0,2026-02-22 19:06:00,ORD-01620,Sunday,19
Calamari Fritti,1,14.0,2026-02-22 19:03:00,ORD-01621,Sunday,19
Linguine alle Vongole,1,22.0,2026-02-22 19:11:00,ORD-01621,Sunday,19
House Red Wine,1,12.0,2026-02-22 19:02:00,ORD-01621,Sunday,19
Diavola Pizza,1,18.0,2026-02-22 19:43:00,ORD-01622,Sunday,19
Aperol Spritz,2,28.0,2026-02-22 19:33:00,ORD-01622,Sunday,19
Cannoli,1,9.0,2026-02-22 19:55:00,ORD-01622,Sunday,19
Tiramisu,1,12.0,2026-02-22 19:32:00,ORD-01623,Sunday,19
Affogato,1,8.0,2026-02-22 19:15:00,ORD-01623,Sunday,19
Spaghetti Carbonara,1,19.0,2026-02-22 19:12:00,ORD-01624,Sunday,19
Lobster Ravioli,1,28.0,2026-02-22 19:19:00,ORD-01624,Sunday,19
Calamari Fritti,1,14.0,2026-02-22 19:20:00,ORD-01625,Sunday,19
Linguine alle Vongole,1,22.0,2026-02-22 19:04:00,ORD-01625,Sunday,19
House Red Wine,1,12.0,2026-02-22 19:55:00,ORD-01625,Sunday,19
Panna Cotta,1,10.0,2026-02-22 19:13:00,ORD-01625,Sunday,19
Spaghetti Carbonara,1,19.0,2026-02-22 19:59:00,ORD-01626,Sunday,19
Panna Cotta,1,10.0,2026-02-22 19:37:00,ORD-01626,Sunday,19
Panzanella,1,14.0,2026-02-22 19:42:00,ORD-01626,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:47:00,ORD-01627,Sunday,19
Aperol Spritz,1,14.0,2026-02-22 19:03:00,ORD-01627,Sunday,19
Aperol Spritz,1,14.0,2026-02-22 19:37:00,ORD-01628,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:38:00,ORD-01628,Sunday,19
Margherita Pizza,1,16.0,2026-02-22 19:44:00,ORD-01629,Sunday,19
Cappuccino,2,11.0,2026-02-22 19:26:00,ORD-01629,Sunday,19
Chocolate Lava Cake,1,13.0,2026-02-22 19:42:00,ORD-01629,Sunday,19
Fettuccine Alfredo,1,18.0,2026-02-22 20:07:00,ORD-01630,Sunday,20
Caesar Salad,1,13.0,2026-02-22 20:06:00,ORD-01630,Sunday,20
Cappuccino,1,5.5,2026-02-22 20:11:00,ORD-01630,Sunday,20
Fettuccine Alfredo,1,18.0,2026-02-22 20:47:00,ORD-01631,Sunday,20
Caesar Salad,2,26.0,2026-02-22 20:48:00,ORD-01631,Sunday,20
Cappuccino,1,5.5,2026-02-22 20:15:00,ORD-01631,Sunday,20
Chocolate Lava Cake,1,13.0,2026-02-22 20:39:00,ORD-01631,Sunday,20
Penne Arrabbiata,1,16.0,2026-02-22 20:11:00,ORD-01632,Sunday,20
Tiramisu,1,12.0,2026-02-22 20:56:00,ORD-01632,Sunday,20
Cappuccino,1,5.5,2026-02-22 20:19:00,ORD-01632,Sunday,20
Panna Cotta,1,10.0,2026-02-22 20:50:00,ORD-01633,Sunday,20
Cappuccino,1,5.5,2026-02-22 20:25:00,ORD-01633,Sunday,20
Rigatoni Bolognese,1,20.0,2026-02-22 20:18:00,ORD-01634,Sunday,20
Espresso,1,4.0,2026-02-22 20:01:00,ORD-01634,Sunday,20
Arancini,1,11.0,2026-02-22 20:04:00,ORD-01635,Sunday,20
Limoncello,1,9.0,2026-02-22 20:47:00,ORD-01635,Sunday,20
Diavola Pizza,1,18.0,2026-02-22 20:51:00,ORD-01635,Sunday,20
Rigatoni Bolognese,1,20.0,2026-02-22 20:49:00,ORD-01636,Sunday,20
Calamari Fritti,1,14.0,2026-02-22 20:29:00,ORD-01636,Sunday,20
Panna Cotta,1,10.0,2026-02-22 20:17:00,ORD-01636,Sunday,20
Margherita Pizza,1,16.0,2026-02-22 20:48:00,ORD-01637,Sunday,20
Caesar Salad,2,26.0,2026-02-22 20:13:00,ORD-01637,Sunday,20
Spaghetti Carbonara,1,19.0,2026-02-22 20:03:00,ORD-01638,Sunday,20
Affogato,1,8.0,2026-02-22 20:23:00,ORD-01638,Sunday,20
Cappuccino,1,5.5,2026-02-22 20:30:00,ORD-01638,Sunday,20
Diavola Pizza,1,18.0,2026-02-22 20:38:00,ORD-01639,Sunday,20
Aperol Spritz,1,14.0,2026-02-22 20:28:00,ORD-01639,Sunday,20
Cannoli,1,9.0,2026-02-22 20:05:00,ORD-01639,Sunday,20
Bruschetta Trio,1,12.5,2026-02-22 20:16:00,ORD-01640,Sunday,20
Caesar Salad,2,26.0,2026-02-22 20:10:00,ORD-01640,Sunday,20
Chicken Parmigiana,1,24.0,2026-02-22 20:43:00,ORD-01640,Sunday,20
Margherita Pizza,1,16.0,2026-02-22 20:00:00,ORD-01640,Sunday,20
Penne Arrabbiata,1,16.0,2026-02-22 20:39:00,ORD-01641,Sunday,20
Insalata Mista,1,11.0,2026-02-22 20:57:00,ORD-01641,Sunday,20
Affogato,1,8.0,2026-02-22 20:31:00,ORD-01641,Sunday,20
House Red Wine,1,12.0,2026-02-22 20:49:00,ORD-01641,Sunday,20
Eggplant Parmigiana,2,36.0,2026-02-22 20:23:00,ORD-01642,Sunday,20
Penne Arrabbiata,1,16.0,2026-02-22 20:53:00,ORD-01642,Sunday,20
Limoncello,1,9.0,2026-02-22 20:15:00,ORD-01642,Sunday,20
Chicken Parmigiana,1,24.0,2026-02-22 20:51:00,ORD-01643,Sunday,20
House Red Wine,1,12.0,2026-02-22 20:27:00,ORD-01643,Sunday,20
Tiramisu,1,12.0,2026-02-22 20:02:00,ORD-01643,Sunday,20
Espresso,1,4.0,2026-02-22 20:35:00,ORD-01644,Sunday,20
Quattro Formaggi,1,19.0,2026-02-22 20:28:00,ORD-01644,Sunday,20
Margherita Pizza,1,16.0,2026-02-22 20:48:00,ORD-01644,Sunday,20
Cannoli,2,18.0,2026-02-22 20:31:00,ORD-01644,Sunday,20
Margherita Pizza,1,16.0,2026-02-22 21:37:00,ORD-01645,Sunday,21
Espresso,1,4.0,2026-02-22 21:46:00,ORD-01645,Sunday,21
Margherita Pizza,1,16.0,2026-02-22 21:26:00,ORD-01646,Sunday,21
Aperol Spritz,1,14.0,2026-02-22 21:15:00,ORD-01646,Sunday,21
Chocolate Lava Cake,1,13.0,2026-02-22 21:45:00,ORD-01646,Sunday,21
Bruschetta Trio,1,12.5,2026-02-22 21:33:00,ORD-01647,Sunday,21
Spaghetti Carbonara,2,38.0,2026-02-22 21:31:00,ORD-01647,Sunday,21
House Red Wine,1,12.0,2026-02-22 21:51:00,ORD-01647,Sunday,21
Cannoli,1,9.0,2026-02-22 21:07:00,ORD-01647,Sunday,21
Cappuccino,1,5.5,2026-02-22 21:22:00,ORD-01648,Sunday,21
Panna Cotta,1,10.0,2026-02-22 21:45:00,ORD-01648,Sunday,21
Chicken Parmigiana,2,48.0,2026-02-22 21:12:00,ORD-01649,Sunday,21
Margherita Pizza,1,16.0,2026-02-22 21:10:00,ORD-01649,Sunday,21
Cappuccino,1,5.5,2026-02-22 21:58:00,ORD-01649,Sunday,21
Aperol Spritz,1,14.0,2026-02-22 21:15:00,ORD-01650,Sunday,21
Eggplant Parmigiana,1,18.0,2026-02-22 21:44:00,ORD-01650,Sunday,21
Lobster Ravioli,2,56.0,2026-02-22 21:01:00,ORD-01650,Sunday,21
Fettuccine Alfredo,1,18.0,2026-02-22 21:17:00,ORD-01650,Sunday,21
Rigatoni Bolognese,1,20.0,2026-02-22 21:03:00,ORD-01651,Sunday,21
Penne Arrabbiata,1,16.0,2026-02-22 21:31:00,ORD-01651,Sunday,21
Bruschetta Trio,1,12.5,2026-02-22 21:35:00,ORD-01652,Sunday,21
Limoncello,1,9.0,2026-02-22 21:45:00,ORD-01652,Sunday,21
Arancini,1,11.0,2026-02-22 21:11:00,ORD-01653,Sunday,21
Calamari Fritti,1,14.0,2026-02-22 21:39:00,ORD-01653,Sunday,21
Espresso,1,4.0,2026-02-22 21:02:00,ORD-01653,Sunday,21
Pizza Bianca,1,17.0,2026-02-22 21:31:00,ORD-01654,Sunday,21
Lobster Ravioli,1,28.0,2026-02-22 21:41:00,ORD-01654,Sunday,21
Burrata Caprese,1,16.0,2026-02-22 21:26:00,ORD-01655,Sunday,21
Rigatoni Bolognese,1,20.0,2026-02-22 21:35:00,ORD-01655,Sunday,21
Tiramisu,1,12.0,2026-02-22 21:06:00,ORD-01655,Sunday,21
Espresso,1,4.0,2026-02-22 22:15:00,ORD-01656,Sunday,22
Fettuccine Alfredo,1,18.0,2026-02-22 22:11:00,ORD-01656,Sunday,22
Chocolate Lava Cake,1,13.0,2026-02-22 22:27:00,ORD-01656,Sunday,22
Prosciutto e Rucola,2,40.0,2026-02-22 22:42:00,ORD-01657,Sunday,22
House Red Wine,1,12.0,2026-02-22 22:18:00,ORD-01657,Sunday,22
Panna Cotta,1,10.0,2026-02-22 22:58:00,ORD-01657,Sunday,22
Fettuccine Alfredo,1,18.0,2026-02-22 22:52:00,ORD-01658,Sunday,22
Caesar Salad,2,26.0,2026-02-22 22:10:00,ORD-01658,Sunday,22
Cappuccino,2,11.0,2026-02-22 22:54:00,ORD-01658,Sunday,22
Espresso,1,4.0,2026-02-22 22:10:00,ORD-01659,Sunday,22
House Red Wine,1,12.0,2026-02-22 22:26:00,ORD-01659,Sunday,22
Margherita Pizza,1,16.0,2026-02-22 22:10:00,ORD-01659,Sunday,22
Prosciutto e Rucola,2,40.0,2026-02-22 22:34:00,ORD-01660,Sunday,22
Caesar Salad,2,26.0,2026-02-22 22:51:00,ORD-01660,Sunday,22
Cannoli,1,9.0,2026-02-22 22:23:00,ORD-01660,Sunday,22
Osso Buco,1,34.0,2026-02-22 22:07:00,ORD-01661,Sunday,22
Calamari Fritti,1,14.0,2026-02-22 22:28:00,ORD-01661,Sunday,22
Cappuccino,1,5.5,2026-02-22 22:52:00,ORD-01662,Sunday,22
Burrata Caprese,1,16.0,2026-02-22 22:04:00,ORD-01662,Sunday,22
Limoncello,2,18.0,2026-02-22 22:59:00,ORD-01662,Sunday,22
Chicken Parmigiana,2,48.0,2026-02-23 11:22:00,ORD-01663,Monday,11
Affogato,1,8.0,2026-02-23 11:47:00,ORD-01663,Monday,11
Espresso,1,4.0,2026-02-23 11:16:00,ORD-01664,Monday,11
Aperol Spritz,1,14.0,2026-02-23 11:26:00,ORD-01664,Monday,11
Chocolate Lava Cake,1,13.0,2026-02-23 11:30:00,ORD-01664,Monday,11
Cappuccino,1,5.5,2026-02-23 11:25:00,ORD-01665,Monday,11
Tiramisu,1,12.0,2026-02-23 11:41:00,ORD-01665,Monday,11
Fettuccine Alfredo,1,18.0,2026-02-23 11:59:00,ORD-01665,Monday,11
